day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard
2026-07-31,M9C,POONAWALLA,SELL,SELL-EX1,201,10:45,645,472.65,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.379,,,,,,,,,,,,,,C
2026-07-31,M9C,SONATSOFTW,BUY,BUY-EX17,102,10:55,655,310.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.682,,,,,,,,,,,,,,C
2026-07-31,M9C,ASHAPURMIN,BUY,BUY-EX9,108,11:05,665,706.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.255,,,,,,,,,,,,,,C
2026-07-31,M9C,BATAINDIA,BUY,BUY-EX9,108,11:00,660,700.05,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.021,,,,,,,,,,,,,,C
2026-07-31,M9C,BECTORFOOD,SELL,SELL-EX1,201,11:00,660,210.35,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.054,,,,,,,,,,,,,,C
2026-07-31,M9C,BIRLANU,BUY,BUY-EX9,108,11:05,665,1347.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.575,,,,,,,,,,,,,,C
2026-07-31,M9C,DATAPATTNS,BUY,BUY-EX9,108,11:00,660,4333.9,,,0,0,entry-candle range 1.91% > 1.25% — volatility brake (rule 7),0.411,-2.646,,,,,,,,,,,,,,C
2026-07-31,M9C,EIMCOELECO,BUY,BUY-EX,101,11:10,670,1798.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.261,,,,,,,,,,,,,,C
2026-07-31,M9C,EMAMILTD,SELL,SELL-EX5,205,11:10,670,400.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.891,,,,,,,,,,,,,,C
2026-07-31,M9C,ENTERO,BUY,BUY-EX,101,11:10,670,1256.9,,,0,0,entry-candle range 1.92% > 1.25% — volatility brake (rule 7),0.411,0.633,,,,,,,,,,,,,,C
2026-07-31,M9C,GLAND,SELL,SELL-EX2,202,11:00,660,2505.7,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.646,,,,,,,,,,,,,,C
2026-07-31,M9C,HGS,BUY,BUY-EX,101,11:10,670,429.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.129,,,,,,,,,,,,,,C
2026-07-31,M9C,INTELLECT,BUY,BUY-EX9,108,11:00,660,706.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.199,,,,,,,,,,,,,,C
2026-07-31,M9C,JKLAKSHMI,BUY,BUY-EX9,108,11:00,660,568.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.353,,,,,,,,,,,,,,C
2026-07-31,M9C,KICL,BUY,BUY-EX,101,10:25,625,5435.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.354,,,,,,,,,,,,,,C
2026-07-31,M9C,KIRLOSBROS,BUY,BUY-EX,101,11:00,660,1912.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.668,,,,,,,,,,,,,,C
2026-07-31,M9C,MOLDTKPAC,BUY,BUY-EX17,102,10:55,655,695.3,,,0,0,entry-candle range 1.32% > 1.25% — volatility brake (rule 7),0.411,3.084,,,,,,,,,,,,,,C
2026-07-31,M9C,NITCO,BUY,BUY-EX,101,11:10,670,107.71,,,0,0,signal close ₹107.71 ≤ ₹200 — price floor (rule 4),0.411,6.855,,,,,,,,,,,,,,C
2026-07-31,M9C,RPEL,SELL,SELL-EX5,205,11:05,665,1258.2,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.085,,,,,,,,,,,,,,C
2026-07-31,M9C,SPLPETRO,BUY,BUY-EX9,108,11:05,665,702.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,-0.263,,,,,,,,,,,,,,C
2026-07-31,M9C,SUMICHEM,SELL,NORMAL SELL,280,11:00,660,503.2,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.945,,,,,,,,,,,,,,C
2026-07-31,M9C,THYROCARE,SELL,NORMAL SELL,280,11:05,665,579.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.797,,,,,,,,,,,,,,C
2026-07-31,M9C,UTIAMC,BUY,BUY-EX9,108,11:10,670,904.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,-0.468,,,,,,,,,,,,,,C
2026-07-31,M9C,BAJAJHCARE,BUY,BUY-EX,101,11:15,675,334.0,,,0,0,entry-candle range 1.81% > 1.25% — volatility brake (rule 7),0.411,2.722,,,,,,,,,,,,,,C
2026-07-31,M9C,VEEDOL,BUY,BUY-EX,101,10:25,625,1397.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.57,,,,,,,,,,,,,,C
2026-07-31,M9C,VISL,BUY,BUY-EX,101,11:15,675,31.68,,,0,0,signal close ₹31.68 ≤ ₹200 — price floor (rule 4),0.411,3.024,,,,,,,,,,,,,,C
2026-07-31,M9C,AFSL,BUY,BUY-EX,101,10:20,620,202.91,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.95,,,,,,,,,,,,,,C
2026-07-31,M9C,AMNPLST,BUY,ENTRY BUY,90,09:40,580,204.93,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.955,,,,,,,,,,,,,,C
2026-07-31,M9C,RPSGVENT,BUY,BUY-EX9,108,09:30,570,930.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.302,,,,,,,,,,,,,,C
2026-07-31,M9C,SWANCORP,SELL,SELL-EX5,205,11:30,690,305.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,0.131,,,,,,,,,,,,,,C
2026-07-31,M9C,ALLTIME,BUY,ENTRY BUY,90,09:30,570,226.98,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.33,,,,,,,,,,,,,,C
2026-07-31,M9C,BFINVEST,BUY,ENTRY BUY,90,09:25,565,449.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.808,,,,,,,,,,,,,,C
2026-07-31,M9C,BFINVEST,BUY,BUY-EX,101,09:55,595,451.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.459,,,,,,,,,,,,,,C
2026-07-31,M9C,GREENPLY,SELL,SELL-EX5,205,11:55,715,282.55,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.685,,,,,,,,,,,,,,C
2026-07-31,M9C,INOXGREEN,SELL,NORMAL SELL,280,11:50,710,165.3,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-6.71,,,,,,,,,,,,,,C
2026-07-31,M9C,JINDALPOLY,BUY,ENTRY BUY,90,09:20,560,635.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.689,,,,,,,,,,,,,,C
2026-07-31,M9C,RAILTEL,SELL,SELL-EX19,219,11:55,715,284.15,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-3.35,,,,,,,,,,,,,,C
2026-07-31,M9C,RANEHOLDIN,BUY,ENTRY BUY,90,09:20,560,1748.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.115,,,,,,,,,,,,,,C
2026-07-31,M9C,AFSL,BUY,BUY-EX,101,10:25,625,203.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.995,,,,,,,,,,,,,,C
2026-07-31,M9C,TVSSRICHAK,BUY,ENTRY BUY,90,09:20,560,3949.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.734,,,,,,,,,,,,,,C
2026-07-31,M9C,VEEDOL,BUY,BUY-EX,101,10:25,625,1397.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.57,,,,,,,,,,,,,,C
2026-07-31,M9C,ALLTIME,BUY,ENTRY BUY,90,09:30,570,226.98,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.33,,,,,,,,,,,,,,C
2026-07-31,M9C,VEEDOL,BUY,BUY-EX,101,10:25,625,1397.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.57,,,,,,,,,,,,,,C
2026-07-31,M9C,AFSL,BUY,BUY-EX,101,10:25,625,203.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.995,,,,,,,,,,,,,,C
2026-07-31,M9C,ESABINDIA,SELL,ENTRY SELL,290,09:20,560,5546.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.849,,,,,,,,,,,,,,C
2026-07-31,M9C,RANEHOLDIN,BUY,ENTRY BUY,90,09:20,560,1748.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.115,,,,,,,,,,,,,,C
2026-07-31,M9C,RPSGVENT,BUY,BUY-EX9,108,09:30,570,930.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.302,,,,,,,,,,,,,,C
2026-07-31,M9C,TVSSRICHAK,BUY,ENTRY BUY,90,09:20,560,3949.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.734,,,,,,,,,,,,,,C
2026-07-31,M9C,ALLTIME,BUY,ENTRY BUY,90,09:30,570,226.98,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.33,,,,,,,,,,,,,,C
2026-07-31,M9C,AMNPLST,BUY,ENTRY BUY,90,09:40,580,204.93,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.955,,,,,,,,,,,,,,C
2026-07-31,M9C,BFINVEST,BUY,ENTRY BUY,90,09:25,565,449.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.808,,,,,,,,,,,,,,C
2026-07-31,M9C,BFINVEST,BUY,BUY-EX,101,09:55,595,451.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.459,,,,,,,,,,,,,,C
2026-07-31,M9C,BIRLANU,BUY,BUY-EX9,108,11:05,665,1347.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.575,,,,,,,,,,,,,,C
2026-07-31,M9C,BOROSCI,BUY,BUY-EX,101,09:55,595,159.79,,,0,0,signal close ₹159.79 ≤ ₹200 — price floor (rule 4),0.411,1.338,,,,,,,,,,,,,,C
2026-07-31,M9C,DIAMONDYD,BUY,BUY-EX,101,10:05,605,1152.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.453,,,,,,,,,,,,,,C
2026-07-31,M9C,LMW,SELL,ENTRY SELL,290,09:20,560,16235.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.393,,,,,,,,,,,,,,C
2026-07-31,M9C,NDRAUTO,BUY,ENTRY BUY,90,09:20,560,811.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.795,,,,,,,,,,,,,,C
