day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-31,M9A,AVADHSUGAR,SELL,ENTRY SELL,290,09:20,560,509.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.088,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GALAXYSURF,BUY,BUY-EX9,108,11:15,675,1943.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.196,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,HDBFS,SELL,SELL-EX2,202,11:35,695,677.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.448,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,DIFFNKG,BUY,ENTRY BUY,90,09:40,580,386.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.847,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,FAZE3Q,BUY,BUY-EX9,108,11:10,670,540.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,-2.667,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GPIL,SELL,SELL-EX1,201,11:45,705,245.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.666,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,MANGLMCEM,BUY,ENTRY BUY,90,09:30,570,954.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.166,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SUMMITSEC,SELL,ENTRY SELL,290,09:40,580,1496.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.038,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,AVANTIFEED,SELL,NORMAL SELL,280,12:00,720,912.75,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.855,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SUMMITSEC,BUY,BUY-EX,101,10:50,650,1515.7,,,0,0,entry-candle range 1.36% > 1.25% — volatility brake (rule 7),0.4,0.245,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,MANGLMCEM,BUY,ENTRY BUY,90,09:30,570,954.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.166,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SUMMITSEC,SELL,ENTRY SELL,290,09:40,580,1496.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.038,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GALAXYSURF,SELL,SELL-EX5,205,09:35,575,1930.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.515,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GALAXYSURF,BUY,BUY-EX9,108,11:15,675,1943.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.196,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GUFICBIO,BUY,ENTRY BUY,90,09:35,575,386.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.848,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,GUFICBIO,BUY,BUY-EX,101,10:10,610,390.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.814,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,MANGLMCEM,BUY,ENTRY BUY,90,09:30,570,954.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.166,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SIMPLEXINF,BUY,ENTRY BUY,90,09:20,560,235.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.266,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SIMPLEXINF,BUY,BUY-EX,101,10:15,615,236.45,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.481,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SUMMITSEC,SELL,ENTRY SELL,290,09:40,580,1496.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.038,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SIMPLEXINF,BUY,ENTRY BUY,90,09:20,560,235.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.266,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SIMPLEXINF,BUY,BUY-EX,101,10:15,615,236.45,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.481,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9A,SUMMITSEC,SELL,ENTRY SELL,290,09:40,580,1496.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.038,,,,,,,,,,,,,,A,,,,,,,,,0.476,MIXED
2026-07-31,M9B,5PAISA,BUY,ENTRY BUY,90,09:25,565,349.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.098,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ACI,SELL,ENTRY SELL,290,09:25,565,547.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-2.147,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AFFLE,SELL,ENTRY SELL,290,09:20,560,1605.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.619,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AJANTPHARM,SELL,ENTRY SELL,290,09:20,560,3415.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.773,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AMAGI,SELL,ENTRY SELL,290,09:20,560,645.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.419,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ARSSBL,BUY,ENTRY BUY,90,09:20,560,511.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.689,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ATHERENERG,BUY,ENTRY BUY,90,09:20,560,1260.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.481,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AVALON,BUY,ENTRY BUY,90,09:20,560,1820.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.848,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AVL,BUY,ENTRY BUY,90,09:20,560,640.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.112,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,AWHCL,BUY,ENTRY BUY,90,09:25,565,430.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.235,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BBL,BUY,ENTRY BUY,90,09:20,560,2562.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.726,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BEML,BUY,ENTRY BUY,90,09:20,560,1770.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.142,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BETA,BUY,ENTRY BUY,90,09:25,565,2228.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.182,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BIRLACORPN,BUY,ENTRY BUY,90,09:20,560,895.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.083,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BLUSPRING,BUY,ENTRY BUY,90,09:25,565,115.84,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.429,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,BRIGADE,BUY,ENTRY BUY,90,09:25,565,570.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.929,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CAPACITE,BUY,ENTRY BUY,90,09:20,560,218.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.414,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CAPLIPOINT,SELL,ENTRY SELL,290,09:20,560,2512.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.931,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CEATLTD,SELL,ENTRY SELL,290,09:20,560,3434.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.023,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CENTURYPLY,BUY,ENTRY BUY,90,09:25,565,795.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.214,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CHENNPETRO,BUY,ENTRY BUY,90,09:20,560,1243.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.08,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CONCORDBIO,BUY,ENTRY BUY,90,09:20,560,1346.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.241,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CPPLUS,BUY,ENTRY BUY,90,09:20,560,3312.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.807,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,CYIENTDLM,BUY,ENTRY BUY,90,09:25,565,694.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.727,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DCMSHRIRAM,SELL,ENTRY SELL,290,09:20,560,1036.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.435,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DDEVPLSTIK,BUY,ENTRY BUY,90,09:20,560,269.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.049,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,DEEPINDS,BUY,ENTRY BUY,90,09:20,560,569.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.263,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,EDELWEISS,BUY,ENTRY BUY,90,09:25,565,115.44,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.461,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,EMSLIMITED,BUY,ENTRY BUY,90,09:25,565,386.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.298,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ENGINERSIN,BUY,ENTRY BUY,90,09:20,560,223.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.54,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,EPACKPEB,BUY,ENTRY BUY,90,09:25,565,268.43,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.819,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ERIS,SELL,ENTRY SELL,290,09:20,560,1360.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.442,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ESCORTS,BUY,ENTRY BUY,90,09:25,565,3022.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.375,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,FCL,BUY,ENTRY BUY,90,09:20,560,38.42,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.533,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,FIVESTAR,BUY,ENTRY BUY,90,09:25,565,559.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.431,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GARUDA,BUY,ENTRY BUY,90,09:20,560,170.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.637,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GENUSPOWER,BUY,ENTRY BUY,90,09:20,560,310.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.124,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GILLETTE,SELL,ENTRY SELL,290,09:25,565,7644.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.036,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GOODYEAR,SELL,ENTRY SELL,290,09:20,560,827.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.018,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GRINDWELL,BUY,ENTRY BUY,90,09:20,560,2112.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.366,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,GVPIL,BUY,ENTRY BUY,90,09:20,560,756.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.259,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HAPPYFORGE,BUY,ENTRY BUY,90,09:20,560,1670.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.251,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HCC,BUY,ENTRY BUY,90,09:20,560,21.28,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.141,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HGINFRA,BUY,ENTRY BUY,90,09:20,560,535.35,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.253,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,HOMEFIRST,BUY,ENTRY BUY,90,09:25,565,1206.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.107,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ICIL,BUY,ENTRY BUY,90,09:20,560,404.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.797,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IGARASHI,BUY,ENTRY BUY,90,09:20,560,450.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.525,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IGPL,SELL,ENTRY SELL,290,09:25,565,464.25,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.433,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IMFA,BUY,ENTRY BUY,90,09:25,565,1421.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.579,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,INNOVACAP,SELL,ENTRY SELL,290,09:20,560,962.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.01,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,IPCALAB,SELL,ENTRY SELL,290,09:20,560,1758.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.062,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,ITCHOTELS,BUY,ENTRY BUY,90,09:20,560,162.09,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.677,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JKTYRE,BUY,ENTRY BUY,90,09:20,560,400.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.653,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JNKINDIA,BUY,ENTRY BUY,90,09:25,565,460.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.109,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,JYOTISTRUC,BUY,ENTRY BUY,90,09:20,560,10.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.679,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KDDL,BUY,ENTRY BUY,90,09:25,565,3243.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.859,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KERNEX,BUY,ENTRY BUY,90,09:20,560,2264.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.04,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KITEX,BUY,ENTRY BUY,90,09:20,560,146.12,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.495,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,KSHINTL,BUY,ENTRY BUY,90,09:20,560,839.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.963,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LATENTVIEW,BUY,ENTRY BUY,90,09:25,565,312.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.386,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LGBBROSLTD,BUY,ENTRY BUY,90,09:20,560,1618.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.626,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LINDEINDIA,BUY,ENTRY BUY,90,09:20,560,6705.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.078,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,LTFOODS,BUY,ENTRY BUY,90,09:25,565,408.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.744,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MANINDS,BUY,ENTRY BUY,90,09:25,565,531.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.435,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MASTERTR,BUY,ENTRY BUY,90,09:25,565,82.24,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.281,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MMTC,BUY,ENTRY BUY,90,09:20,560,60.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.917,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MOL,SELL,ENTRY SELL,290,09:20,560,54.12,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.51,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,MSTCLTD,BUY,ENTRY BUY,90,09:20,560,609.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.195,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NCC,SELL,ENTRY SELL,290,09:20,560,140.38,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.44,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NELCO,BUY,ENTRY BUY,90,09:25,565,965.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.613,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NEULANDLAB,SELL,ENTRY SELL,290,09:20,560,19279.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.411,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NIITLTD,BUY,ENTRY BUY,90,09:25,565,96.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.639,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,NORTHARC,BUY,ENTRY BUY,90,09:25,565,288.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.679,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,OMNI,BUY,ENTRY BUY,90,09:20,560,591.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.939,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PARKHOSPS,BUY,ENTRY BUY,90,09:20,560,284.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.933,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PFIZER,BUY,ENTRY BUY,90,09:25,565,4815.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.313,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PGHH,SELL,ENTRY SELL,290,09:25,565,8437.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.484,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PICCADIL,BUY,ENTRY BUY,90,09:20,560,727.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.957,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PIRAMALFIN,BUY,ENTRY BUY,90,09:20,560,2064.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.77,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PPLPHARMA,SELL,ENTRY SELL,290,09:20,560,194.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.393,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PRICOLLTD,BUY,ENTRY BUY,90,09:20,560,708.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.773,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,PWL,BUY,ENTRY BUY,90,09:20,560,126.63,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.86,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RAMKY,BUY,ENTRY BUY,90,09:20,560,371.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.869,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RAYMONDLSL,BUY,ENTRY BUY,90,09:25,565,748.35,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.816,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RCF,BUY,ENTRY BUY,90,09:20,560,126.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.397,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RPOWER,BUY,ENTRY BUY,90,09:25,565,23.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.428,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,RTNINDIA,BUY,ENTRY BUY,90,09:20,560,31.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.322,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SANDHAR,BUY,ENTRY BUY,90,09:20,560,610.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.344,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SANGHVIMOV,BUY,ENTRY BUY,90,09:20,560,441.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.379,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SBCL,BUY,ENTRY BUY,90,09:20,560,757.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.955,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SHADOWFAX,BUY,ENTRY BUY,90,09:20,560,223.06,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.244,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SHILPAMED,BUY,ENTRY BUY,90,09:20,560,611.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.275,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SHREEJISPG,BUY,ENTRY BUY,90,09:20,560,647.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.998,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
2026-07-31,M9B,SKMEGGPROD,BUY,ENTRY BUY,90,09:25,565,256.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.66,,,,,,,,,,,,,,B,,,,,,,,,0.476,MIXED
