day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard
2026-07-31,M9A,GESHIP,SELL,SELL-EX2,202,09:35,575,1366.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.625,,,,,,,,,,,,,,A
2026-07-31,M9A,GICRE,SELL,ENTRY SELL,290,09:35,575,356.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-0.154,,,,,,,,,,,,,,A
2026-07-31,M9A,GMDCLTD,BUY,BUY-EX12,111,09:40,580,566.35,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.882,,,,,,,,,,,,,,A
2026-07-31,M9A,GUFICBIO,BUY,ENTRY BUY,90,09:35,575,386.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.848,,,,,,,,,,,,,,A
2026-07-31,M9A,GULPOLY,BUY,BUY-EX9,108,09:40,580,195.1,,,0,0,signal close ₹195.10 ≤ ₹200 — price floor (rule 4),0.4,0.619,,,,,,,,,,,,,,A
2026-07-31,M9A,HAPPSTMNDS,SELL,ENTRY SELL,290,09:30,570,372.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-2.063,,,,,,,,,,,,,,A
2026-07-31,M9A,HBLENGINE,BUY,BUY-EX,101,09:30,570,725.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,3.756,,,,,,,,,,,,,,A
2026-07-31,M9A,HINDOILEXP,SELL,ENTRY SELL,290,09:35,575,157.26,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.088,,,,,,,,,,,,,,A
2026-07-31,M9A,ICEMAKE,BUY,ENTRY BUY,90,09:30,570,823.85,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.16,,,,,,,,,,,,,,A
2026-07-31,M9A,IGL,SELL,SELL-EX5,205,09:30,570,151.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.532,,,,,,,,,,,,,,A
2026-07-31,M9A,INDIGOPNTS,BUY,ENTRY BUY,90,09:30,570,1101.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,3.06,,,,,,,,,,,,,,A
2026-07-31,M9A,INDRAMEDCO,BUY,ENTRY BUY,90,09:35,575,361.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.278,,,,,,,,,,,,,,A
2026-07-31,M9A,INGERRAND,BUY,ENTRY BUY,90,09:40,580,4287.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.335,,,,,,,,,,,,,,A
2026-07-31,M9A,INOXINDIA,BUY,BUY-EX9,108,09:35,575,1897.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.106,,,,,,,,,,,,,,A
2026-07-31,M9A,ITI,BUY,ENTRY BUY,90,09:40,580,275.25,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.621,,,,,,,,,,,,,,A
2026-07-31,M9A,JAICORPLTD,BUY,BUY-EX,101,09:40,580,102.5,,,0,0,signal close ₹102.50 ≤ ₹200 — price floor (rule 4),0.4,0.985,,,,,,,,,,,,,,A
2026-07-31,M9A,JKPAPER,BUY,BUY-EX9,108,09:40,580,380.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.555,,,,,,,,,,,,,,A
2026-07-31,M9A,JMFINANCIL,BUY,BUY-EX7,106,09:30,570,122.1,,,0,0,signal close ₹122.10 ≤ ₹200 — price floor (rule 4),0.4,0.411,,,,,,,,,,,,,,A
2026-07-31,M9A,JPPOWER,SELL,ENTRY SELL,290,09:35,575,17.23,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-0.749,,,,,,,,,,,,,,A
2026-07-31,M9A,JSLL,BUY,ENTRY BUY,90,09:30,570,568.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.026,,,,,,,,,,,,,,A
2026-07-31,M9A,JTLIND,BUY,BUY-EX,101,09:30,570,74.63,,,0,0,signal close ₹74.63 ≤ ₹200 — price floor (rule 4),0.4,2.163,,,,,,,,,,,,,,A
2026-07-31,M9A,JTLIND,BUY,ENTRY BUY,90,09:35,575,74.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,2.601,,,,,,,,,,,,,,A
2026-07-31,M9A,KAJARIACER,BUY,ENTRY BUY,90,09:30,570,1205.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.49,,,,,,,,,,,,,,A
2026-07-31,M9A,LALPATHLAB,SELL,ENTRY SELL,290,09:40,580,1871.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.075,,,,,,,,,,,,,,A
2026-07-31,M9A,MAHLOG,BUY,BUY-EX9,108,09:30,570,404.75,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.759,,,,,,,,,,,,,,A
2026-07-31,M9A,MUFIN,BUY,BUY-EX,101,09:30,570,130.52,,,0,0,signal close ₹130.52 ≤ ₹200 — price floor (rule 4),0.4,1.849,,,,,,,,,,,,,,A
2026-07-31,M9A,NETWORK18,BUY,ENTRY BUY,90,09:30,570,29.51,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.648,,,,,,,,,,,,,,A
2026-07-31,M9A,NITINSPIN,BUY,ENTRY BUY,90,09:40,580,533.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.802,,,,,,,,,,,,,,A
2026-07-31,M9A,OMAXE,BUY,ENTRY BUY,90,09:40,580,86.03,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.679,,,,,,,,,,,,,,A
2026-07-31,M9A,PNGSREVA,SELL,SELL-EX5,205,09:40,580,421.75,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-2.598,,,,,,,,,,,,,,A
2026-07-31,M9A,POLYMED,BUY,BUY-EX,101,09:35,575,1702.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.578,,,,,,,,,,,,,,A
2026-07-31,M9A,PVRINOX,BUY,ENTRY BUY,90,09:35,575,1137.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.124,,,,,,,,,,,,,,A
2026-07-31,M9A,REDTAPE,SELL,ENTRY SELL,290,09:35,575,130.74,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.744,,,,,,,,,,,,,,A
2026-07-31,M9A,RELIGARE,BUY,BUY-EX,101,09:30,570,255.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.532,,,,,,,,,,,,,,A
2026-07-31,M9A,RML,SELL,ENTRY SELL,290,09:30,570,1140.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.059,,,,,,,,,,,,,,A
2026-07-31,M9A,RPGLIFE,SELL,SELL-EX5,205,09:35,575,2755.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.166,,,,,,,,,,,,,,A
2026-07-31,M9A,RUBICON,BUY,ENTRY BUY,90,09:35,575,1524.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,2.453,,,,,,,,,,,,,,A
2026-07-31,M9A,SAATVIKGL,BUY,ENTRY BUY,90,09:40,580,434.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.8,,,,,,,,,,,,,,A
2026-07-31,M9A,SENORES,BUY,BUY-EX17,102,09:30,570,1306.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.216,,,,,,,,,,,,,,A
2026-07-31,M9A,SHILCTECH,BUY,ENTRY BUY,90,09:30,570,4563.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,2.546,,,,,,,,,,,,,,A
2026-07-31,M9A,SHRIPISTON,BUY,ENTRY BUY,90,09:30,570,4357.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.311,,,,,,,,,,,,,,A
2026-07-31,M9A,SPARC,BUY,ENTRY BUY,90,09:30,570,210.94,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.219,,,,,,,,,,,,,,A
2026-07-31,M9A,SULA,BUY,BUY-EX17,102,09:30,570,170.59,,,0,0,signal close ₹170.59 ≤ ₹200 — price floor (rule 4),0.4,2.401,,,,,,,,,,,,,,A
2026-07-31,M9A,SUMMITSEC,SELL,ENTRY SELL,290,09:40,580,1496.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-1.038,,,,,,,,,,,,,,A
2026-07-31,M9A,SUVEN,BUY,ENTRY BUY,90,09:30,570,304.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,2.197,,,,,,,,,,,,,,A
2026-07-31,M9A,SWARAJENG,BUY,ENTRY BUY,90,09:40,580,3645.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,1.135,,,,,,,,,,,,,,A
2026-07-31,M9A,SYNCOMF,BUY,ENTRY BUY,90,09:30,570,13.11,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.46,,,,,,,,,,,,,,A
2026-07-31,M9A,TARSONS,BUY,ENTRY BUY,90,09:35,575,320.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,0.897,,,,,,,,,,,,,,A
2026-07-31,M9A,TORNTPOWER,SELL,SELL-EX5,205,09:30,570,1418.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.393,,,,,,,,,,,,,,A
2026-07-31,M9A,TVSHLTD,BUY,BUY-EX,101,09:40,580,15187.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.592,,,,,,,,,,,,,,A
2026-07-31,M9A,UBL,BUY,BUY-EX17,102,09:40,580,1452.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.938,,,,,,,,,,,,,,A
2026-07-31,M9A,UJJIVANSFB,BUY,BUY-EX,101,09:35,575,71.46,,,0,0,signal close ₹71.46 ≤ ₹200 — price floor (rule 4),0.4,1.621,,,,,,,,,,,,,,A
2026-07-31,M9A,VADILALIND,SELL,SELL-EX5,205,09:35,575,7152.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-2.027,,,,,,,,,,,,,,A
2026-07-31,M9A,VENKEYS,SELL,ENTRY SELL,290,09:30,570,1490.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.4,-0.401,,,,,,,,,,,,,,A
2026-07-31,M9A,VENKEYS,SELL,SELL-EX5,205,09:35,575,1486.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.642,,,,,,,,,,,,,,A
2026-07-31,M9A,VIDHIING,BUY,BUY-EX,101,09:35,575,315.05,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.629,,,,,,,,,,,,,,A
2026-07-31,M9A,VIKRAMSOLR,BUY,BUY-EX17,102,09:40,580,177.2,,,0,0,signal close ₹177.20 ≤ ₹200 — price floor (rule 4),0.4,0.688,,,,,,,,,,,,,,A
2026-07-31,M9A,ABSLAMC,BUY,BUY-EX9,108,09:45,585,1014.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.138,,,,,,,,,,,,,,A
2026-07-31,M9A,AKUMS,BUY,BUY-EX7,106,09:45,585,663.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.63,,,,,,,,,,,,,,A
2026-07-31,M9A,APOLLO,BUY,BUY-EX,101,09:50,590,385.25,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.474,,,,,,,,,,,,,,A
2026-07-31,M9A,AXISCADES,BUY,BUY-EX12,111,09:45,585,1569.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.999,,,,,,,,,,,,,,A
2026-07-31,M9A,BOSCH-HCIL,BUY,BUY-EX,101,09:45,585,1382.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,5.64,,,,,,,,,,,,,,A
2026-07-31,M9A,CANTABIL,BUY,BUY-EX,101,09:55,595,244.21,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.913,,,,,,,,,,,,,,A
2026-07-31,M9A,CHEMPLASTS,SELL,SELL-EX5,205,09:55,595,199.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.485,,,,,,,,,,,,,,A
2026-07-31,M9A,CRAMC,BUY,BUY-EX,101,09:45,585,262.19,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.838,,,,,,,,,,,,,,A
2026-07-31,M9A,DCBBANK,BUY,BUY-EX9,108,09:55,595,188.24,,,0,0,signal close ₹188.24 ≤ ₹200 — price floor (rule 4),0.4,0.491,,,,,,,,,,,,,,A
2026-07-31,M9A,EIEL,BUY,BUY-EX,101,09:45,585,218.88,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.563,,,,,,,,,,,,,,A
2026-07-31,M9A,EKC,BUY,BUY-EX,101,09:50,590,107.79,,,0,0,signal close ₹107.79 ≤ ₹200 — price floor (rule 4),0.4,2.755,,,,,,,,,,,,,,A
2026-07-31,M9A,GARFIBRES,BUY,BUY-EX9,108,09:55,595,727.15,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.923,,,,,,,,,,,,,,A
2026-07-31,M9A,GLAXO,SELL,SELL-EX5,205,09:45,585,2583.4,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.943,,,,,,,,,,,,,,A
2026-07-31,M9A,INDIGOPNTS,BUY,BUY-EX,101,09:45,585,1108.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,3.697,,,,,,,,,,,,,,A
2026-07-31,M9A,INGERRAND,BUY,BUY-EX,101,09:50,590,4320.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.086,,,,,,,,,,,,,,A
2026-07-31,M9A,IONEXCHANG,BUY,BUY-EX,101,09:50,590,424.55,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.567,,,,,,,,,,,,,,A
2026-07-31,M9A,JGCHEM,BUY,BUY-EX,101,09:45,585,506.55,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.874,,,,,,,,,,,,,,A
2026-07-31,M9A,KAJARIACER,BUY,BUY-EX,101,09:55,595,1223.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.937,,,,,,,,,,,,,,A
2026-07-31,M9A,KIRLOSENG,BUY,BUY-EX,101,09:45,585,2206.2,,,0,0,entry-candle range 1.39% > 1.25% — volatility brake (rule 7),0.4,3.19,,,,,,,,,,,,,,A
2026-07-31,M9A,KSCL,BUY,BUY-EX9,108,09:45,585,802.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.25,,,,,,,,,,,,,,A
2026-07-31,M9A,LALPATHLAB,SELL,SELL-EX3,203,09:55,595,1864.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.294,,,,,,,,,,,,,,A
2026-07-31,M9A,LEMONTREE,BUY,BUY-EX,101,09:50,590,110.21,,,0,0,signal close ₹110.21 ≤ ₹200 — price floor (rule 4),0.4,0.483,,,,,,,,,,,,,,A
2026-07-31,M9A,NETWORK18,BUY,BUY-EX,101,09:45,585,29.57,,,0,0,signal close ₹29.57 ≤ ₹200 — price floor (rule 4),0.4,0.853,,,,,,,,,,,,,,A
2026-07-31,M9A,NILKAMAL,SELL,SELL-EX1,201,09:50,590,1690.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-4.412,,,,,,,,,,,,,,A
2026-07-31,M9A,PREMEXPLN,BUY,BUY-EX,101,09:55,595,663.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.213,,,,,,,,,,,,,,A
2026-07-31,M9A,PROTEAN,BUY,BUY-EX9,108,09:45,585,622.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.598,,,,,,,,,,,,,,A
2026-07-31,M9A,PTCIL,BUY,BUY-EX17,102,09:45,585,17938.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.775,,,,,,,,,,,,,,A
2026-07-31,M9A,RATEGAIN,BUY,BUY-EX7,106,09:45,585,915.95,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.215,,,,,,,,,,,,,,A
2026-07-31,M9A,RESPONIND,BUY,BUY-EX,101,09:50,590,174.05,,,0,0,signal close ₹174.05 ≤ ₹200 — price floor (rule 4),0.4,2.082,,,,,,,,,,,,,,A
2026-07-31,M9A,SALZERELEC,BUY,BUY-EX,101,09:45,585,580.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.425,,,,,,,,,,,,,,A
2026-07-31,M9A,SARDAEN,BUY,BUY-EX17,102,09:45,585,516.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.096,,,,,,,,,,,,,,A
2026-07-31,M9A,SCHNEIDER,BUY,BUY-EX17,102,09:55,595,1367.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,4.992,,,,,,,,,,,,,,A
2026-07-31,M9A,SHILCTECH,BUY,BUY-EX17,102,09:55,595,4653.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,4.562,,,,,,,,,,,,,,A
2026-07-31,M9A,STALLION,BUY,BUY-EX,101,09:45,585,255.76,,,0,0,entry-candle range 1.50% > 1.25% — volatility brake (rule 7),0.4,5.381,,,,,,,,,,,,,,A
2026-07-31,M9A,TANLA,BUY,BUY-EX17,102,09:50,590,595.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.328,,,,,,,,,,,,,,A
2026-07-31,M9A,TARSONS,BUY,BUY-EX,101,09:45,585,325.25,,,0,0,entry-candle range 1.38% > 1.25% — volatility brake (rule 7),0.4,2.376,,,,,,,,,,,,,,A
2026-07-31,M9A,THEJO,BUY,BUY-EX,101,09:50,590,1939.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,3.469,,,,,,,,,,,,,,A
2026-07-31,M9A,UNIVCABLES,BUY,BUY-EX,101,09:45,585,1354.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.995,,,,,,,,,,,,,,A
2026-07-31,M9A,VOLTAMP,BUY,BUY-EX,101,09:50,590,9443.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.124,,,,,,,,,,,,,,A
2026-07-31,M9A,YASHO,BUY,BUY-EX17,102,09:55,595,3384.0,,,0,0,entry-candle range 1.49% > 1.25% — volatility brake (rule 7),0.4,5.582,,,,,,,,,,,,,,A
2026-07-31,M9A,3MINDIA,BUY,BUY-EX17,102,10:05,605,35425.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.592,,,,,,,,,,,,,,A
2026-07-31,M9A,ABDL,SELL,NORMAL SELL,280,10:10,610,638.15,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.52,,,,,,,,,,,,,,A
2026-07-31,M9A,ARMANFIN,BUY,BUY-EX,101,10:10,610,1935.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.111,,,,,,,,,,,,,,A
2026-07-31,M9A,BLSE,BUY,BUY-EX7,106,10:05,605,298.31,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.958,,,,,,,,,,,,,,A
2026-07-31,M9A,CLSEL,BUY,BUY-EX,101,10:00,600,288.3,,,0,0,entry-candle range 2.80% > 1.25% — volatility brake (rule 7),0.4,2.799,,,,,,,,,,,,,,A
2026-07-31,M9A,DCXINDIA,BUY,BUY-EX,101,10:00,600,181.0,,,0,0,signal close ₹181.00 ≤ ₹200 — price floor (rule 4),0.4,1.52,,,,,,,,,,,,,,A
2026-07-31,M9A,GCSL,BUY,BUY-EX,101,10:05,605,528.25,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.023,,,,,,,,,,,,,,A
2026-07-31,M9A,GOODLUCK,BUY,BUY-EX17,102,10:00,600,1512.0,,,0,0,entry-candle range 1.32% > 1.25% — volatility brake (rule 7),0.4,1.784,,,,,,,,,,,,,,A
2026-07-31,M9A,GPTINFRA,BUY,BUY-EX9,108,10:10,610,120.49,,,0,0,signal close ₹120.49 ≤ ₹200 — price floor (rule 4),0.4,0.947,,,,,,,,,,,,,,A
2026-07-31,M9A,GUFICBIO,BUY,BUY-EX,101,10:10,610,390.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.814,,,,,,,,,,,,,,A
2026-07-31,M9A,INDIGOPNTS,BUY,BUY-EX,101,10:10,610,1115.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,4.399,,,,,,,,,,,,,,A
2026-07-31,M9A,KIRIINDUS,BUY,BUY-EX,101,10:00,600,414.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.098,,,,,,,,,,,,,,A
2026-07-31,M9A,LLOYDSENT,BUY,BUY-EX7,106,10:10,610,81.12,,,0,0,signal close ₹81.12 ≤ ₹200 — price floor (rule 4),0.4,2.671,,,,,,,,,,,,,,A
2026-07-31,M9A,NAVNETEDUL,SELL,SELL-EX5,205,10:00,600,136.3,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.511,,,,,,,,,,,,,,A
2026-07-31,M9A,NOCIL,BUY,BUY-EX17,102,10:00,600,164.01,,,0,0,signal close ₹164.01 ≤ ₹200 — price floor (rule 4),0.4,2.66,,,,,,,,,,,,,,A
2026-07-31,M9A,PARAS,BUY,BUY-EX,101,10:05,605,1247.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.776,,,,,,,,,,,,,,A
2026-07-31,M9A,SAGILITY,SELL,SELL-EX5,205,10:00,600,44.8,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-2.588,,,,,,,,,,,,,,A
2026-07-31,M9A,SAKAR,BUY,BUY-EX,101,10:10,610,866.75,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.574,,,,,,,,,,,,,,A
2026-07-31,M9A,SMSPHARMA,BUY,BUY-EX9,108,10:00,600,379.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.524,,,,,,,,,,,,,,A
2026-07-31,M9A,SOLARWORLD,BUY,BUY-EX9,108,10:00,600,189.63,,,0,0,signal close ₹189.63 ≤ ₹200 — price floor (rule 4),0.4,0.333,,,,,,,,,,,,,,A
2026-07-31,M9A,VARROC,BUY,BUY-EX17,102,10:00,600,676.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.961,,,,,,,,,,,,,,A
2026-07-31,M9A,ZAGGLE,BUY,BUY-EX9,108,10:10,610,205.52,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.303,,,,,,,,,,,,,,A
2026-07-31,M9A,ACE,BUY,BUY-EX12,111,10:15,615,1066.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,0.273,,,,,,,,,,,,,,A
2026-07-31,M9A,ATUL,SELL,SELL-EX8,208,10:25,625,6780.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.579,,,,,,,,,,,,,,A
2026-07-31,M9A,BAJAJHFL,SELL,NORMAL SELL,280,10:15,615,86.26,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.496,,,,,,,,,,,,,,A
2026-07-31,M9A,CRISIL,SELL,SELL-EX5,205,10:20,620,4377.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.782,,,,,,,,,,,,,,A
2026-07-31,M9A,ENDURANCE,SELL,SELL-EX8,208,10:25,625,2788.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.602,,,,,,,,,,,,,,A
2026-07-31,M9A,EPL,SELL,SELL-EX6,206,10:20,620,228.65,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.295,,,,,,,,,,,,,,A
2026-07-31,M9A,GUFICBIO,BUY,BUY-EX,101,10:10,610,390.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.814,,,,,,,,,,,,,,A
2026-07-31,M9A,HONAUT,SELL,SELL-EX1,201,10:20,620,38620.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.98,,,,,,,,,,,,,,A
2026-07-31,M9A,JPPOWER,BUY,BUY-EX,101,10:25,625,18.09,,,0,0,signal close ₹18.09 ≤ ₹200 — price floor (rule 4),0.4,4.205,,,,,,,,,,,,,,A
2026-07-31,M9A,KTKBANK,SELL,SELL-EX1,201,10:20,620,288.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-1.164,,,,,,,,,,,,,,A
2026-07-31,M9A,NITINSPIN,BUY,BUY-EX17,102,10:15,615,540.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,2.955,,,,,,,,,,,,,,A
2026-07-31,M9A,PAISALO,SELL,SELL-EX6,206,10:25,625,70.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.522,,,,,,,,,,,,,,A
2026-07-31,M9A,PINELABS,BUY,BUY-EX5,104,10:15,615,140.84,,,0,0,signal close ₹140.84 ≤ ₹200 — price floor (rule 4),0.4,0.6,,,,,,,,,,,,,,A
2026-07-31,M9A,RESPONIND,BUY,BUY-EX,101,10:20,620,174.4,,,0,0,signal close ₹174.40 ≤ ₹200 — price floor (rule 4),0.4,2.287,,,,,,,,,,,,,,A
2026-07-31,M9A,ROSSTECH,BUY,BUY-EX7,106,10:25,625,974.85,,,0,0,entry-candle range 1.30% > 1.25% — volatility brake (rule 7),0.4,4.486,,,,,,,,,,,,,,A
2026-07-31,M9A,SKIPPER,BUY,BUY-EX7,106,10:25,625,534.4,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.4,1.5,,,,,,,,,,,,,,A
2026-07-31,M9A,SUPRIYA,SELL,SELL-EX2,202,10:25,625,854.3,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.4,-0.628,,,,,,,,,,,,,,A
